NAME	TITLE	SCORE	
SLC6A3	solute carrier family 6 member 3 [Source:HGNC Symbol;Acc:HGNC:11049]	1.376263	
MT-CO2	mitochondrially encoded cytochrome c oxidase II [Source:HGNC Symbol;Acc:HGNC:7421]	1.375321	
SLC7A10	solute carrier family 7 member 10 [Source:HGNC Symbol;Acc:HGNC:11058]	1.373874	
GPR171	G protein-coupled receptor 171 [Source:HGNC Symbol;Acc:HGNC:30057]	1.373636	
S1PR2	sphingosine-1-phosphate receptor 2 [Source:HGNC Symbol;Acc:HGNC:3169]	1.373526	
SLC7A4	solute carrier family 7 member 4 [Source:HGNC Symbol;Acc:HGNC:11062]	1.371967	
SLC35G2	solute carrier family 35 member G2 [Source:HGNC Symbol;Acc:HGNC:28480]	1.371233	
SSTR5	somatostatin receptor 5 [Source:HGNC Symbol;Acc:HGNC:11334]	1.367919	
OR10P1	olfactory receptor family 10 subfamily P member 1 [Source:HGNC Symbol;Acc:HGNC:15378]	1.367178	
MS4A4A	membrane spanning 4-domains A4A [Source:HGNC Symbol;Acc:HGNC:13371]	1.366408	
SLC25A2	solute carrier family 25 member 2 [Source:HGNC Symbol;Acc:HGNC:22921]	1.366331	
ATP5MD	ATP synthase membrane subunit DAPIT [Source:HGNC Symbol;Acc:HGNC:30889]	1.36562	
CLRN3	clarin 3 [Source:HGNC Symbol;Acc:HGNC:20795]	1.364625	
SLC5A5	solute carrier family 5 member 5 [Source:HGNC Symbol;Acc:HGNC:11040]	1.364157	
GPR85	G protein-coupled receptor 85 [Source:HGNC Symbol;Acc:HGNC:4536]	1.363812	
SLC38A2	solute carrier family 38 member 2 [Source:HGNC Symbol;Acc:HGNC:13448]	1.36322	
OR2T33	olfactory receptor family 2 subfamily T member 33 [Source:HGNC Symbol;Acc:HGNC:31255]	1.362813	
MS4A4E	membrane spanning 4-domains A4E [Source:HGNC Symbol;Acc:HGNC:14284]	1.362735	
SLC66A2	solute carrier family 66 member 2 [Source:HGNC Symbol;Acc:HGNC:26188]	1.358791	
SPINK7	serine peptidase inhibitor Kazal type 7 [Source:HGNC Symbol;Acc:HGNC:24643]	1.358499	
SCAMP4	secretory carrier membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:30385]	1.356549	
SLC47A2	solute carrier family 47 member 2 [Source:HGNC Symbol;Acc:HGNC:26439]	1.356059	
ELOVL5	ELOVL fatty acid elongase 5 [Source:HGNC Symbol;Acc:HGNC:21308]	1.355947	
OR6C76	olfactory receptor family 6 subfamily C member 76 [Source:HGNC Symbol;Acc:HGNC:31305]	1.355707	
SLC18A1	solute carrier family 18 member A1 [Source:HGNC Symbol;Acc:HGNC:10934]	1.354425	
VMA21	vacuolar ATPase assembly factor VMA21 [Source:HGNC Symbol;Acc:HGNC:22082]	1.354355	
P2RY1	purinergic receptor P2Y1 [Source:HGNC Symbol;Acc:HGNC:8539]	1.353684	
PAQR9	progestin and adipoQ receptor family member 9 [Source:HGNC Symbol;Acc:HGNC:30131]	1.352252	
MBOAT1	membrane bound O-acyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21579]	1.352198	
SLC35E4	solute carrier family 35 member E4 [Source:HGNC Symbol;Acc:HGNC:17058]	1.351495	
CLDND1	claudin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1322]	1.349279	
SLC10A4	solute carrier family 10 member 4 [Source:HGNC Symbol;Acc:HGNC:22980]	1.348366	
TLCD3A	TLC domain containing 3A [Source:HGNC Symbol;Acc:HGNC:29646]	1.347667	
OR2I1P	olfactory receptor family 2 subfamily I member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:8258]	1.347046	
SLC17A3	solute carrier family 17 member 3 [Source:HGNC Symbol;Acc:HGNC:10931]	1.34691	
TP53I11	tumor protein p53 inducible protein 11 [Source:HGNC Symbol;Acc:HGNC:16842]	1.346761	
SLC39A3	solute carrier family 39 member 3 [Source:HGNC Symbol;Acc:HGNC:17128]	1.345436	
KRTAP20-4	keratin associated protein 20-4 [Source:HGNC Symbol;Acc:HGNC:34002]	1.344802	
FITM2	fat storage inducing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:16135]	1.342646	
FAIM2	Fas apoptotic inhibitory molecule 2 [Source:HGNC Symbol;Acc:HGNC:17067]	1.342001	
SLC13A5	solute carrier family 13 member 5 [Source:HGNC Symbol;Acc:HGNC:23089]	1.341599	
MGST1	microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061]	1.341286	
MPV17	mitochondrial inner membrane protein MPV17 [Source:HGNC Symbol;Acc:HGNC:7224]	1.340721	
TMEM41A	transmembrane protein 41A [Source:HGNC Symbol;Acc:HGNC:30544]	1.340612	
CMTM6	CKLF like MARVEL transmembrane domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19177]	1.340345	
SLC36A2	solute carrier family 36 member 2 [Source:HGNC Symbol;Acc:HGNC:18762]	1.338124	
FPR3	formyl peptide receptor 3 [Source:HGNC Symbol;Acc:HGNC:3828]	1.337814	
PLPPR5	phospholipid phosphatase related 5 [Source:HGNC Symbol;Acc:HGNC:31703]	1.337605	
SMAGP	small cell adhesion glycoprotein [Source:HGNC Symbol;Acc:HGNC:26918]	1.336558	
SERINC1	serine incorporator 1 [Source:HGNC Symbol;Acc:HGNC:13464]	1.335863	
SLC7A2	solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060]	1.334137	
TOMM5	translocase of outer mitochondrial membrane 5 [Source:HGNC Symbol;Acc:HGNC:31369]	1.333392	
GALR2	galanin receptor 2 [Source:HGNC Symbol;Acc:HGNC:4133]	1.333149	
OPN1LW	opsin 1, long wave sensitive [Source:HGNC Symbol;Acc:HGNC:9936]	1.332364	
TMEM41B	transmembrane protein 41B [Source:HGNC Symbol;Acc:HGNC:28948]	1.33198	
SPINK2	serine peptidase inhibitor Kazal type 2 [Source:HGNC Symbol;Acc:HGNC:11245]	1.33102	
SLC11A1	solute carrier family 11 member 1 [Source:HGNC Symbol;Acc:HGNC:10907]	1.329878	
ANKH	ANKH inorganic pyrophosphate transport regulator [Source:HGNC Symbol;Acc:HGNC:15492]	1.328233	
SLC43A3	solute carrier family 43 member 3 [Source:HGNC Symbol;Acc:HGNC:17466]	1.325382	
ZDHHC16	zinc finger DHHC-type palmitoyltransferase 16 [Source:HGNC Symbol;Acc:HGNC:20714]	1.324088	
CYSLTR2	cysteinyl leukotriene receptor 2 [Source:HGNC Symbol;Acc:HGNC:18274]	1.323709	
TPCN2	two pore segment channel 2 [Source:HGNC Symbol;Acc:HGNC:20820]	1.321406	
AIG1	androgen induced 1 [Source:HGNC Symbol;Acc:HGNC:21607]	1.320809	
SLC22A15	solute carrier family 22 member 15 [Source:HGNC Symbol;Acc:HGNC:20301]	1.32073	
SLC2A11	solute carrier family 2 member 11 [Source:HGNC Symbol;Acc:HGNC:14239]	1.32036	
GPR137C	G protein-coupled receptor 137C [Source:HGNC Symbol;Acc:HGNC:25445]	1.320003	
TMEM104	transmembrane protein 104 [Source:HGNC Symbol;Acc:HGNC:25984]	1.319708	
CLDN10	claudin 10 [Source:HGNC Symbol;Acc:HGNC:2033]	1.318676	
ARL6IP5	ADP ribosylation factor like GTPase 6 interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:16937]	1.315692	
SLC6A9	solute carrier family 6 member 9 [Source:HGNC Symbol;Acc:HGNC:11056]	1.315464	
CCL4	C-C motif chemokine ligand 4 [Source:HGNC Symbol;Acc:HGNC:10630]	1.315441	
XK	X-linked Kx blood group [Source:HGNC Symbol;Acc:HGNC:12811]	1.312135	
SLC39A13	solute carrier family 39 member 13 [Source:HGNC Symbol;Acc:HGNC:20859]	1.311605	
AQP1	aquaporin 1 (Colton blood group) [Source:HGNC Symbol;Acc:HGNC:633]	1.311084	
TMEM225	transmembrane protein 225 [Source:HGNC Symbol;Acc:HGNC:32390]	1.311081	
RNF145	ring finger protein 145 [Source:HGNC Symbol;Acc:HGNC:20853]	1.310729	
GNRHR	gonadotropin releasing hormone receptor [Source:HGNC Symbol;Acc:HGNC:4421]	1.30976	
NDUFA11	NADH:ubiquinone oxidoreductase subunit A11 [Source:HGNC Symbol;Acc:HGNC:20371]	1.309654	
CAV2	caveolin 2 [Source:HGNC Symbol;Acc:HGNC:1528]	1.307715	
TMEM88	transmembrane protein 88 [Source:HGNC Symbol;Acc:HGNC:32371]	1.305511	
MFSD8	major facilitator superfamily domain containing 8 [Source:HGNC Symbol;Acc:HGNC:28486]	1.305121	
RER1	retention in endoplasmic reticulum sorting receptor 1 [Source:HGNC Symbol;Acc:HGNC:30309]	1.304038	
OPN1MW2	opsin 1, medium wave sensitive 2 [Source:HGNC Symbol;Acc:HGNC:26952]	1.304008	
OPN1MW3	opsin 1, medium wave sensitive 3 [Source:HGNC Symbol;Acc:HGNC:51831]	1.304008	
OPN1MW	opsin 1, medium wave sensitive [Source:HGNC Symbol;Acc:HGNC:4206]	1.304008	
AGMO	alkylglycerol monooxygenase [Source:HGNC Symbol;Acc:HGNC:33784]	1.301712	
CLPSL2	colipase like 2 [Source:HGNC Symbol;Acc:HGNC:21250]	1.301551	
YIF1B	Yip1 interacting factor homolog B, membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:30511]	1.300202	
SPPL3	signal peptide peptidase like 3 [Source:HGNC Symbol;Acc:HGNC:30424]	1.299959	
SLC5A11	solute carrier family 5 member 11 [Source:HGNC Symbol;Acc:HGNC:23091]	1.29968	
SLC26A11	solute carrier family 26 member 11 [Source:HGNC Symbol;Acc:HGNC:14471]	1.297619	
SLC6A19	solute carrier family 6 member 19 [Source:HGNC Symbol;Acc:HGNC:27960]	1.297567	
AQP2	aquaporin 2 [Source:HGNC Symbol;Acc:HGNC:634]	1.296322	
ZDHHC19	zinc finger DHHC-type palmitoyltransferase 19 [Source:HGNC Symbol;Acc:HGNC:20713]	1.294875	
OPRL1	opioid related nociceptin receptor 1 [Source:HGNC Symbol;Acc:HGNC:8155]	1.294833	
GPR82	G protein-coupled receptor 82 [Source:HGNC Symbol;Acc:HGNC:4533]	1.294066	
YIPF4	Yip1 domain family member 4 [Source:HGNC Symbol;Acc:HGNC:28145]	1.293794	
MTRNR2L5	MT-RNR2 like 5 [Source:HGNC Symbol;Acc:HGNC:37162]	1.291516	
TSHB	thyroid stimulating hormone subunit beta [Source:HGNC Symbol;Acc:HGNC:12372]	1.291473	
TMEM208	transmembrane protein 208 [Source:HGNC Symbol;Acc:HGNC:25015]	1.291191	
TMEM39A	transmembrane protein 39A [Source:HGNC Symbol;Acc:HGNC:25600]	1.290097	
GPRC5C	G protein-coupled receptor class C group 5 member C [Source:HGNC Symbol;Acc:HGNC:13309]	1.288751	
TM9SF3	transmembrane 9 superfamily member 3 [Source:HGNC Symbol;Acc:HGNC:21529]	1.28756	
CRHR2	corticotropin releasing hormone receptor 2 [Source:HGNC Symbol;Acc:HGNC:2358]	1.286918	
FFAR2	free fatty acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:4501]	1.286799	
SPNS3	sphingolipid transporter 3 (putative) [Source:HGNC Symbol;Acc:HGNC:28433]	1.28624	
SLC6A11	solute carrier family 6 member 11 [Source:HGNC Symbol;Acc:HGNC:11044]	1.286186	
FPR1	formyl peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:3826]	1.286091	
SLC10A5	solute carrier family 10 member 5 [Source:HGNC Symbol;Acc:HGNC:22981]	1.28569	
CLDN20	claudin 20 [Source:HGNC Symbol;Acc:HGNC:2042]	1.285548	
OPN1SW	opsin 1, short wave sensitive [Source:HGNC Symbol;Acc:HGNC:1012]	1.285286	
TMEM230	transmembrane protein 230 [Source:HGNC Symbol;Acc:HGNC:15876]	1.285146	
RNF170	ring finger protein 170 [Source:HGNC Symbol;Acc:HGNC:25358]	1.285014	
OXGR1	oxoglutarate receptor 1 [Source:HGNC Symbol;Acc:HGNC:4531]	1.284183	
SLC8B1	solute carrier family 8 member B1 [Source:HGNC Symbol;Acc:HGNC:26175]	1.283441	
SLC43A2	solute carrier family 43 member 2 [Source:HGNC Symbol;Acc:HGNC:23087]	1.283372	
OR1I1	olfactory receptor family 1 subfamily I member 1 [Source:HGNC Symbol;Acc:HGNC:8207]	1.282469	
RNF121	ring finger protein 121 [Source:HGNC Symbol;Acc:HGNC:21070]	1.282122	
SLC52A1	solute carrier family 52 member 1 [Source:HGNC Symbol;Acc:HGNC:30225]	1.280918	
TMEM97	transmembrane protein 97 [Source:HGNC Symbol;Acc:HGNC:28106]	1.280274	
CD47	CD47 molecule [Source:HGNC Symbol;Acc:HGNC:1682]	1.279907	
OPRD1	opioid receptor delta 1 [Source:HGNC Symbol;Acc:HGNC:8153]	1.279739	
CCR6	C-C motif chemokine receptor 6 [Source:HGNC Symbol;Acc:HGNC:1607]	1.278494	
GRPR	gastrin releasing peptide receptor [Source:HGNC Symbol;Acc:HGNC:4609]	1.278399	
LPAR2	lysophosphatidic acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:3168]	1.278201	
PTGFR	prostaglandin F receptor [Source:HGNC Symbol;Acc:HGNC:9600]	1.277464	
XKRX	XK related X-linked [Source:HGNC Symbol;Acc:HGNC:29845]	1.277388	
SLC7A8	solute carrier family 7 member 8 [Source:HGNC Symbol;Acc:HGNC:11066]	1.276497	
FLVCR1	FLVCR heme transporter 1 [Source:HGNC Symbol;Acc:HGNC:24682]	1.276123	
SLC25A34	solute carrier family 25 member 34 [Source:HGNC Symbol;Acc:HGNC:27653]	1.276109	
OR1L1	olfactory receptor family 1 subfamily L member 1 [Source:HGNC Symbol;Acc:HGNC:8213]	1.276063	
EPGN	epithelial mitogen [Source:HGNC Symbol;Acc:HGNC:17470]	1.275652	
TM2D2	TM2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24127]	1.272786	
MPC1	mitochondrial pyruvate carrier 1 [Source:HGNC Symbol;Acc:HGNC:21606]	1.27107	
IFITM5	interferon induced transmembrane protein 5 [Source:HGNC Symbol;Acc:HGNC:16644]	1.269155	
SLC7A1	solute carrier family 7 member 1 [Source:HGNC Symbol;Acc:HGNC:11057]	1.268417	
TMEM33	transmembrane protein 33 [Source:HGNC Symbol;Acc:HGNC:25541]	1.266638	
TACR2	tachykinin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11527]	1.265422	
HAS1	hyaluronan synthase 1 [Source:HGNC Symbol;Acc:HGNC:4818]	1.264909	
YIF1A	Yip1 interacting factor homolog A, membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:16688]	1.263169	
TMEM69	transmembrane protein 69 [Source:HGNC Symbol;Acc:HGNC:28035]	1.263063	
MFSD14B	major facilitator superfamily domain containing 14B [Source:HGNC Symbol;Acc:HGNC:23376]	1.262857	
RNF175	ring finger protein 175 [Source:HGNC Symbol;Acc:HGNC:27735]	1.262536	
RGR	retinal G protein coupled receptor [Source:HGNC Symbol;Acc:HGNC:9990]	1.262453	
SLC15A4	solute carrier family 15 member 4 [Source:HGNC Symbol;Acc:HGNC:23090]	1.262092	
GPR33	G protein-coupled receptor 33 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:4489]	1.261841	
TMEM176A	transmembrane protein 176A [Source:HGNC Symbol;Acc:HGNC:24930]	1.259827	
ZDHHC3	zinc finger DHHC-type palmitoyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:18470]	1.2596	
TMEM196	transmembrane protein 196 [Source:HGNC Symbol;Acc:HGNC:22431]	1.256684	
SLC16A11	solute carrier family 16 member 11 [Source:HGNC Symbol;Acc:HGNC:23093]	1.256412	
INSIG2	insulin induced gene 2 [Source:HGNC Symbol;Acc:HGNC:20452]	1.25586	
GPR137B	G protein-coupled receptor 137B [Source:HGNC Symbol;Acc:HGNC:11862]	1.253241	
KRTAP19-4	keratin associated protein 19-4 [Source:HGNC Symbol;Acc:HGNC:18939]	1.253032	
RNF139	ring finger protein 139 [Source:HGNC Symbol;Acc:HGNC:17023]	1.252888	
P2RY14	purinergic receptor P2Y14 [Source:HGNC Symbol;Acc:HGNC:16442]	1.25257	
PATE2	prostate and testis expressed 2 [Source:HGNC Symbol;Acc:HGNC:32249]	1.250681	
OR10J3	olfactory receptor family 10 subfamily J member 3 [Source:HGNC Symbol;Acc:HGNC:14992]	1.250575	
SLC31A1	solute carrier family 31 member 1 [Source:HGNC Symbol;Acc:HGNC:11016]	1.25025	
SLC2A4	solute carrier family 2 member 4 [Source:HGNC Symbol;Acc:HGNC:11009]	1.249881	
SLC16A9	solute carrier family 16 member 9 [Source:HGNC Symbol;Acc:HGNC:23520]	1.247186	
ZDHHC21	zinc finger DHHC-type palmitoyltransferase 21 [Source:HGNC Symbol;Acc:HGNC:20750]	1.245696	
WFDC11	WAP four-disulfide core domain 11 [Source:HGNC Symbol;Acc:HGNC:20478]	1.245474	
IGIP	IgA inducing protein [Source:HGNC Symbol;Acc:HGNC:33847]	1.244853	
SLC22A5	solute carrier family 22 member 5 [Source:HGNC Symbol;Acc:HGNC:10969]	1.244571	
NIPA2	NIPA magnesium transporter 2 [Source:HGNC Symbol;Acc:HGNC:17044]	1.244427	
GPBAR1	G protein-coupled bile acid receptor 1 [Source:HGNC Symbol;Acc:HGNC:19680]	1.243872	
SLC19A3	solute carrier family 19 member 3 [Source:HGNC Symbol;Acc:HGNC:16266]	1.241894	
UNC93A	unc-93 homolog A [Source:HGNC Symbol;Acc:HGNC:12570]	1.239715	
SYNGR1	synaptogyrin 1 [Source:HGNC Symbol;Acc:HGNC:11498]	1.23948	
DEFB114	defensin beta 114 [Source:HGNC Symbol;Acc:HGNC:18095]	1.239399	
GPR65	G protein-coupled receptor 65 [Source:HGNC Symbol;Acc:HGNC:4517]	1.238644	
CXCR3	C-X-C motif chemokine receptor 3 [Source:HGNC Symbol;Acc:HGNC:4540]	1.236746	
CMKLR1	chemerin chemokine-like receptor 1 [Source:HGNC Symbol;Acc:HGNC:2121]	1.23624	
UPK2	uroplakin 2 [Source:HGNC Symbol;Acc:HGNC:12579]	1.235397	
SVOP	SV2 related protein [Source:HGNC Symbol;Acc:HGNC:25417]	1.234353	
COX14	cytochrome c oxidase assembly factor COX14 [Source:HGNC Symbol;Acc:HGNC:28216]	1.233362	
MS4A12	membrane spanning 4-domains A12 [Source:HGNC Symbol;Acc:HGNC:13370]	1.232641	
PIGZ	phosphatidylinositol glycan anchor biosynthesis class Z [Source:HGNC Symbol;Acc:HGNC:30596]	1.23193	
MPV17L2	MPV17 mitochondrial inner membrane protein like 2 [Source:HGNC Symbol;Acc:HGNC:28177]	1.231723	
RNF122	ring finger protein 122 [Source:HGNC Symbol;Acc:HGNC:21147]	1.231373	
OR8S1	olfactory receptor family 8 subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:19628]	1.230421	
CLN3	CLN3 lysosomal/endosomal transmembrane protein, battenin [Source:HGNC Symbol;Acc:HGNC:2074]	1.229932	
INS	insulin [Source:HGNC Symbol;Acc:HGNC:6081]	1.229496	
DNAJC22	DnaJ heat shock protein family (Hsp40) member C22 [Source:HGNC Symbol;Acc:HGNC:25802]	1.228038	
NDUFB1	NADH:ubiquinone oxidoreductase subunit B1 [Source:HGNC Symbol;Acc:HGNC:7695]	1.227586	
TNFRSF12A	TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]	1.22756	
COQ2	coenzyme Q2, polyprenyltransferase [Source:HGNC Symbol;Acc:HGNC:25223]	1.225993	
SLC1A5	solute carrier family 1 member 5 [Source:HGNC Symbol;Acc:HGNC:10943]	1.225945	
BDKRB2	bradykinin receptor B2 [Source:HGNC Symbol;Acc:HGNC:1030]	1.22498	
SLC44A1	solute carrier family 44 member 1 [Source:HGNC Symbol;Acc:HGNC:18798]	1.223911	
TSPAN7	tetraspanin 7 [Source:HGNC Symbol;Acc:HGNC:11854]	1.223371	
SLC22A3	solute carrier family 22 member 3 [Source:HGNC Symbol;Acc:HGNC:10967]	1.222808	
MTRNR2L4	MT-RNR2 like 4 [Source:HGNC Symbol;Acc:HGNC:37161]	1.222683	
P2RY8	P2Y receptor family member 8 [Source:HGNC Symbol;Acc:HGNC:15524]	1.222207	
GPR26	G protein-coupled receptor 26 [Source:HGNC Symbol;Acc:HGNC:4481]	1.221257	
GPR52	G protein-coupled receptor 52 [Source:HGNC Symbol;Acc:HGNC:4508]	1.221253	
LMBRD1	LMBR1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23038]	1.221009	
SLC2A1	solute carrier family 2 member 1 [Source:HGNC Symbol;Acc:HGNC:11005]	1.21776	
DUOXA1	dual oxidase maturation factor 1 [Source:HGNC Symbol;Acc:HGNC:26507]	1.217277	
MFSD14A	major facilitator superfamily domain containing 14A [Source:HGNC Symbol;Acc:HGNC:23363]	1.217243	
SEC22C	SEC22 homolog C, vesicle trafficking protein [Source:HGNC Symbol;Acc:HGNC:16828]	1.217022	
GPR25	G protein-coupled receptor 25 [Source:HGNC Symbol;Acc:HGNC:4480]	1.216689	
OPRK1	opioid receptor kappa 1 [Source:HGNC Symbol;Acc:HGNC:8154]	1.216412	
SMIM38	small integral membrane protein 38 [Source:HGNC Symbol;Acc:HGNC:54074]	1.215931	
LTB4R	leukotriene B4 receptor [Source:HGNC Symbol;Acc:HGNC:6713]	1.215324	
MRGPRD	MAS related GPR family member D [Source:HGNC Symbol;Acc:HGNC:29626]	1.215273	
SLC18A3	solute carrier family 18 member A3 [Source:HGNC Symbol;Acc:HGNC:10936]	1.214781	
NIPAL1	NIPA like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27194]	1.214475	
AQP7	aquaporin 7 [Source:HGNC Symbol;Acc:HGNC:640]	1.2134	
NINJ1	ninjurin 1 [Source:HGNC Symbol;Acc:HGNC:7824]	1.212645	
TMEM255B	transmembrane protein 255B [Source:HGNC Symbol;Acc:HGNC:28297]	1.208672	
CCR1	C-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:1602]	1.208662	
SLC38A9	solute carrier family 38 member 9 [Source:HGNC Symbol;Acc:HGNC:26907]	1.208229	
SLC6A4	solute carrier family 6 member 4 [Source:HGNC Symbol;Acc:HGNC:11050]	1.206784	
SMLR1	small leucine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:44670]	1.205416	
GPR88	G protein-coupled receptor 88 [Source:HGNC Symbol;Acc:HGNC:4539]	1.204765	
TCTA	T cell leukemia translocation altered [Source:HGNC Symbol;Acc:HGNC:11692]	1.201651	
SLC2A7	solute carrier family 2 member 7 [Source:HGNC Symbol;Acc:HGNC:13445]	1.200673	
SLC25A16	solute carrier family 25 member 16 [Source:HGNC Symbol;Acc:HGNC:10986]	1.200311	
GPR15	G protein-coupled receptor 15 [Source:HGNC Symbol;Acc:HGNC:4469]	1.199738	
SLC6A14	solute carrier family 6 member 14 [Source:HGNC Symbol;Acc:HGNC:11047]	1.199327	
LPAR1	lysophosphatidic acid receptor 1 [Source:HGNC Symbol;Acc:HGNC:3166]	1.198748	
SPINK4	serine peptidase inhibitor Kazal type 4 [Source:HGNC Symbol;Acc:HGNC:16646]	1.198602	
DCSTAMP	dendrocyte expressed seven transmembrane protein [Source:HGNC Symbol;Acc:HGNC:18549]	1.197889	
TMEM161A	transmembrane protein 161A [Source:HGNC Symbol;Acc:HGNC:26020]	1.195995	
SLC13A1	solute carrier family 13 member 1 [Source:HGNC Symbol;Acc:HGNC:10916]	1.194382	
GPR45	G protein-coupled receptor 45 [Source:HGNC Symbol;Acc:HGNC:4503]	1.194028	
CD82	CD82 molecule [Source:HGNC Symbol;Acc:HGNC:6210]	1.193372	
TMEM217	transmembrane protein 217 [Source:HGNC Symbol;Acc:HGNC:21238]	1.191586	
IQCF6	IQ motif containing F6 [Source:HGNC Symbol;Acc:HGNC:35158]	1.189364	
SLC16A3	solute carrier family 16 member 3 [Source:HGNC Symbol;Acc:HGNC:10924]	1.188968	
SCGB1D1	secretoglobin family 1D member 1 [Source:HGNC Symbol;Acc:HGNC:18395]	1.188814	
GPR32	G protein-coupled receptor 32 [Source:HGNC Symbol;Acc:HGNC:4487]	1.188693	
SYPL1	synaptophysin like 1 [Source:HGNC Symbol;Acc:HGNC:11507]	1.1884	
SLC25A15	solute carrier family 25 member 15 [Source:HGNC Symbol;Acc:HGNC:10985]	1.188294	
SLC35B3	solute carrier family 35 member B3 [Source:HGNC Symbol;Acc:HGNC:21601]	1.188127	
SMIM20	small integral membrane protein 20 [Source:HGNC Symbol;Acc:HGNC:37260]	1.187228	
SPPL2A	signal peptide peptidase like 2A [Source:HGNC Symbol;Acc:HGNC:30227]	1.186893	
SHISA4	shisa family member 4 [Source:HGNC Symbol;Acc:HGNC:27139]	1.186789	
SLC30A5	solute carrier family 30 member 5 [Source:HGNC Symbol;Acc:HGNC:19089]	1.18611	
CACNG1	calcium voltage-gated channel auxiliary subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:1405]	1.184588	
TMEM158	transmembrane protein 158 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:30293]	1.184479	
SYNGR3	synaptogyrin 3 [Source:HGNC Symbol;Acc:HGNC:11501]	1.184471	
TSPAN12	tetraspanin 12 [Source:HGNC Symbol;Acc:HGNC:21641]	1.183653	
TSPAN6	tetraspanin 6 [Source:HGNC Symbol;Acc:HGNC:11858]	1.182137	
OTOP2	otopetrin 2 [Source:HGNC Symbol;Acc:HGNC:19657]	1.180983	
NEMP2	nuclear envelope integral membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:33700]	1.180709	
MFSD4A	major facilitator superfamily domain containing 4A [Source:HGNC Symbol;Acc:HGNC:25433]	1.178119	
TSPAN16	tetraspanin 16 [Source:HGNC Symbol;Acc:HGNC:30725]	1.178079	
DEFB106A	defensin beta 106A [Source:HGNC Symbol;Acc:HGNC:18088]	1.17712	
TSPAN19	tetraspanin 19 [Source:HGNC Symbol;Acc:HGNC:31886]	1.177099	
TMEM251	transmembrane protein 251 [Source:HGNC Symbol;Acc:HGNC:20218]	1.17549	
SSTR1	somatostatin receptor 1 [Source:HGNC Symbol;Acc:HGNC:11330]	1.174749	
SLC22A31	solute carrier family 22 member 31 [Source:HGNC Symbol;Acc:HGNC:27091]	1.174529	
SLC35E1	solute carrier family 35 member E1 [Source:HGNC Symbol;Acc:HGNC:20803]	1.17324	
SLC32A1	solute carrier family 32 member 1 [Source:HGNC Symbol;Acc:HGNC:11018]	1.171187	
SCGB1D2	secretoglobin family 1D member 2 [Source:HGNC Symbol;Acc:HGNC:18396]	1.17086	
COX6C	cytochrome c oxidase subunit 6C [Source:HGNC Symbol;Acc:HGNC:2285]	1.169156	
SLC10A3	solute carrier family 10 member 3 [Source:HGNC Symbol;Acc:HGNC:22979]	1.167693	
GPR42	G protein-coupled receptor 42 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:4500]	1.167238	
